PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,SEASON,target_fg3_pct,fg3_pct_lag1,fg3_pct_lag2,fg3_pct_trend,fg3_pct_career_avg,fg3a_lag1,fg3a_per_game,high_volume,GP,MIN,AST,TOV,FG_PCT,FT_PCT,gp_lag1,seasons_in_league
2734,Devin Harris,DEN,2017-18,0.348,0.328,0.329,-0.0010000000000000009,0.338,2.7,3.2,0,71,18.9,2.1,1.1,0.412,0.835,65.0,3
2734,Devin Harris,DAL,2018-19,0.31,0.348,0.328,0.019999999999999962,0.3405,3.2,2.9,0,68,15.7,1.8,0.8,0.38,0.761,71.0,4
2736,Luol Deng,MIA,2015-16,0.344,0.355,,,0.355,3.1,3.5,0,74,32.4,1.9,1.1,0.455,0.755,72.0,1
2736,Luol Deng,LAL,2016-17,0.309,0.344,0.355,-0.01100000000000001,0.3495,3.5,2.9,0,56,26.5,1.3,0.8,0.387,0.73,74.0,2
2738,Andre Iguodala,GSW,2015-16,0.351,0.349,,,0.349,2.8,2.4,0,65,26.6,3.4,1.2,0.478,0.614,77.0,1
2738,Andre Iguodala,GSW,2016-17,0.362,0.351,0.349,0.0020000000000000018,0.35,2.4,2.3,0,76,26.3,3.4,0.8,0.528,0.706,65.0,2
2738,Andre Iguodala,GSW,2017-18,0.282,0.362,0.351,0.01100000000000001,0.3539999999999999,2.3,1.8,0,64,25.4,3.3,1.0,0.463,0.632,76.0,3
2738,Andre Iguodala,GSW,2018-19,0.333,0.282,0.362,-0.08000000000000002,0.33599999999999997,1.8,2.1,0,68,23.2,3.2,0.8,0.5,0.582,64.0,4
2738,Andre Iguodala,MIA,2020-21,0.33,0.333,0.282,0.051000000000000045,0.33540000000000003,2.1,2.9,0,63,21.3,2.3,1.1,0.383,0.658,68.0,5
2738,Andre Iguodala,GSW,2021-22,0.23,0.33,0.333,-0.0030000000000000027,0.3345,2.9,2.4,0,31,19.4,3.7,0.9,0.38,0.75,63.0,6
2743,Kris Humphries,ATL,2016-17,0.352,0.315,,,0.315,2.0,1.0,0,56,12.3,0.5,0.5,0.407,0.78,53.0,1
2746,Josh Smith,HOU,2015-16,0.287,0.316,,,0.316,2.7,2.6,0,55,16.0,1.6,1.4,0.364,0.552,83.0,1
2747,JR Smith,CLE,2015-16,0.4,0.383,,,0.383,6.1,6.6,1,77,30.7,1.7,0.8,0.415,0.634,70.0,1
2747,JR Smith,CLE,2016-17,0.351,0.4,0.383,0.017000000000000015,0.3915,6.6,6.6,1,41,29.0,1.5,0.6,0.346,0.667,77.0,2
2747,JR Smith,CLE,2017-18,0.375,0.351,0.4,-0.049000000000000044,0.37799999999999995,6.6,4.8,0,80,28.1,1.8,1.0,0.403,0.696,41.0,3
2749,Jameer Nelson,DEN,2015-16,0.299,0.345,,,0.345,4.1,3.7,0,39,26.6,4.9,1.7,0.368,0.857,63.0,1
2749,Jameer Nelson,DEN,2016-17,0.388,0.299,0.345,-0.045999999999999985,0.32199999999999995,3.7,3.6,0,75,27.3,5.1,1.7,0.444,0.714,39.0,2
2749,Jameer Nelson,DET,2017-18,0.331,0.388,0.299,0.08900000000000002,0.34400000000000003,3.6,2.5,0,50,20.3,3.6,1.3,0.389,0.8,75.0,3
2755,Kevin Martin,SAS,2015-16,0.36,0.393,,,0.393,4.9,2.5,0,55,19.9,1.1,1.0,0.372,0.89,39.0,1
2756,Sasha Vujacic,NYK,2016-17,0.311,0.364,,,0.364,2.3,1.8,0,42,9.7,1.2,0.4,0.309,0.708,61.0,1
2772,Trevor Ariza,HOU,2015-16,0.371,0.35,,,0.35,6.8,6.2,1,81,35.3,2.3,1.4,0.416,0.783,82.0,1
2772,Trevor Ariza,HOU,2016-17,0.344,0.371,0.35,0.02100000000000002,0.3605,6.2,6.9,1,80,34.7,2.2,0.9,0.409,0.738,81.0,2
2772,Trevor Ariza,HOU,2017-18,0.368,0.344,0.371,-0.027000000000000024,0.355,6.9,6.9,1,67,33.9,1.6,0.8,0.412,0.854,80.0,3
2772,Trevor Ariza,WAS,2018-19,0.334,0.368,0.344,0.02400000000000002,0.35824999999999996,6.9,6.3,1,69,34.0,3.7,1.5,0.399,0.793,67.0,4
2772,Trevor Ariza,POR,2019-20,0.372,0.334,0.368,-0.033999999999999975,0.3534,6.3,3.9,0,53,28.2,1.7,1.1,0.438,0.838,69.0,5
2772,Trevor Ariza,MIA,2020-21,0.35,0.372,0.334,0.03799999999999998,0.3565,3.9,4.8,0,30,28.0,1.8,0.7,0.411,0.773,53.0,6
2772,Trevor Ariza,LAL,2021-22,0.27,0.35,0.372,-0.02200000000000002,0.35557142857142854,4.8,3.1,0,24,19.3,1.1,0.5,0.333,0.556,30.0,7
101107,Marvin Williams,CHA,2015-16,0.402,0.358,,,0.358,3.4,4.7,0,81,28.9,1.4,0.8,0.452,0.833,78.0,1
101107,Marvin Williams,CHA,2016-17,0.35,0.402,0.358,0.04400000000000004,0.38,4.7,4.7,0,76,30.2,1.4,0.8,0.422,0.873,81.0,2
101107,Marvin Williams,CHA,2017-18,0.413,0.35,0.402,-0.052000000000000046,0.36999999999999994,4.7,3.9,0,78,25.7,1.2,0.8,0.458,0.829,76.0,3
101107,Marvin Williams,CHA,2018-19,0.366,0.413,0.35,0.063,0.38075,3.9,5.1,1,75,28.4,1.2,0.6,0.422,0.767,78.0,4
101107,Marvin Williams,MIL,2019-20,0.359,0.366,0.413,-0.046999999999999986,0.3778,5.1,2.7,0,58,19.5,1.0,0.6,0.446,0.86,75.0,5
101108,Chris Paul,LAC,2015-16,0.371,0.398,,,0.398,4.3,4.4,0,74,32.7,10.0,2.6,0.462,0.896,82.0,1
101108,Chris Paul,LAC,2016-17,0.411,0.371,0.398,-0.027000000000000024,0.3845,4.4,5.0,1,61,31.5,9.2,2.4,0.476,0.892,74.0,2
101108,Chris Paul,HOU,2017-18,0.38,0.411,0.371,0.03999999999999998,0.3933333333333333,5.0,6.5,1,58,31.8,7.9,2.2,0.46,0.919,61.0,3
101108,Chris Paul,HOU,2018-19,0.358,0.38,0.411,-0.030999999999999972,0.39,6.5,6.1,1,58,32.0,8.2,2.6,0.419,0.862,58.0,4
101108,Chris Paul,OKC,2019-20,0.365,0.358,0.38,-0.02200000000000002,0.3836,6.1,4.3,0,70,31.5,6.7,2.3,0.489,0.907,58.0,5
101108,Chris Paul,PHX,2020-21,0.395,0.365,0.358,0.007000000000000006,0.3805,4.3,3.7,0,70,31.4,8.9,2.2,0.499,0.934,70.0,6
101108,Chris Paul,PHX,2021-22,0.317,0.395,0.365,0.030000000000000027,0.38257142857142856,3.7,3.1,0,65,32.9,10.8,2.4,0.493,0.837,70.0,7
101108,Chris Paul,PHX,2022-23,0.375,0.317,0.395,-0.07800000000000001,0.374375,3.1,4.4,0,59,32.0,8.9,1.9,0.44,0.831,65.0,8
101108,Chris Paul,GSW,2023-24,0.371,0.375,0.317,0.057999999999999996,0.37444444444444447,4.4,3.6,0,58,26.4,6.8,1.3,0.441,0.827,59.0,9
101109,Raymond Felton,LAC,2016-17,0.319,0.282,,,0.282,2.7,1.8,0,80,21.2,2.4,1.0,0.43,0.781,80.0,1
101109,Raymond Felton,OKC,2017-18,0.352,0.319,0.282,0.03700000000000003,0.3005,1.8,2.8,0,82,16.6,2.5,0.9,0.406,0.818,80.0,2
101109,Raymond Felton,OKC,2018-19,0.328,0.352,0.319,0.032999999999999974,0.31766666666666665,2.8,1.8,0,33,11.5,1.6,0.4,0.407,0.923,82.0,3
101111,Charlie Villanueva,DAL,2015-16,0.273,0.376,,,0.376,3.5,2.8,0,62,10.7,0.4,0.5,0.382,0.917,64.0,1
101112,Channing Frye,CLE,2015-16,0.387,0.393,,,0.393,4.6,3.4,0,70,17.1,1.0,0.6,0.438,0.857,75.0,1
101112,Channing Frye,CLE,2016-17,0.409,0.387,0.393,-0.006000000000000005,0.39,3.4,4.5,0,74,18.9,0.6,0.7,0.458,0.851,70.0,2
101112,Channing Frye,LAL,2017-18,0.339,0.409,0.387,0.021999999999999964,0.39633333333333337,4.5,2.2,0,53,13.1,0.7,0.4,0.491,0.895,74.0,3
101112,Channing Frye,CLE,2018-19,0.405,0.339,0.409,-0.06999999999999995,0.382,2.2,2.2,0,36,9.5,0.6,0.4,0.368,0.786,53.0,4
101114,Deron Williams,DAL,2015-16,0.344,0.367,,,0.367,3.5,4.3,0,65,32.4,5.8,2.3,0.414,0.869,68.0,1
101114,Deron Williams,CLE,2016-17,0.363,0.344,0.367,-0.02300000000000002,0.3555,4.3,3.7,0,64,25.9,5.6,2.2,0.438,0.826,65.0,2
101123,Gerald Green,MIA,2015-16,0.323,0.354,,,0.354,5.2,3.8,0,69,22.6,0.8,0.7,0.392,0.783,74.0,1
101123,Gerald Green,BOS,2016-17,0.351,0.323,0.354,-0.030999999999999972,0.3385,3.8,2.4,0,47,11.4,0.7,0.5,0.409,0.805,69.0,2
101123,Gerald Green,HOU,2017-18,0.369,0.351,0.323,0.02799999999999997,0.3426666666666667,2.4,7.3,1,41,22.7,0.6,0.8,0.407,0.85,47.0,3
101123,Gerald Green,HOU,2018-19,0.354,0.369,0.351,0.018000000000000016,0.34925,7.3,6.0,1,73,20.2,0.5,0.8,0.4,0.838,41.0,4
101127,Jarrett Jack,BKN,2015-16,0.304,0.267,,,0.267,1.8,3.2,0,32,32.1,7.4,2.9,0.391,0.893,80.0,1
101127,Jarrett Jack,NYK,2017-18,0.291,0.304,0.267,0.03699999999999998,0.2855,3.2,1.4,0,62,25.0,5.6,1.9,0.427,0.84,32.0,2
101139,CJ Miles,IND,2015-16,0.367,0.345,,,0.345,6.4,6.0,1,64,22.9,1.0,1.1,0.409,0.75,70.0,1
101139,CJ Miles,IND,2016-17,0.413,0.367,0.345,0.02200000000000002,0.356,6.0,5.4,1,76,23.4,0.6,0.5,0.434,0.903,64.0,2
101139,CJ Miles,TOR,2017-18,0.361,0.413,0.367,0.045999999999999985,0.375,5.4,6.5,1,70,19.1,0.8,0.6,0.379,0.835,76.0,3
101139,CJ Miles,MEM,2018-19,0.33,0.361,0.413,-0.05199999999999999,0.3715,6.5,3.8,0,53,16.2,0.7,0.6,0.36,0.828,70.0,4
101141,Ersan Ilyasova,ORL,2015-16,0.371,0.389,,,0.389,3.3,3.5,0,74,25.4,0.9,1.0,0.424,0.721,58.0,1
101141,Ersan Ilyasova,ATL,2016-17,0.353,0.371,0.389,-0.018000000000000016,0.38,3.5,4.9,0,82,26.1,1.7,1.4,0.431,0.778,74.0,2
101141,Ersan Ilyasova,PHI,2017-18,0.36,0.353,0.371,-0.018000000000000016,0.371,4.9,3.7,0,69,25.1,1.3,1.0,0.452,0.778,82.0,3
101141,Ersan Ilyasova,MIL,2018-19,0.363,0.36,0.353,0.007000000000000006,0.36824999999999997,3.7,2.4,0,67,18.4,0.8,0.7,0.438,0.824,69.0,4
101141,Ersan Ilyasova,MIL,2019-20,0.365,0.363,0.36,0.0030000000000000027,0.36719999999999997,2.4,2.2,0,63,15.7,0.8,0.5,0.466,0.828,67.0,5
101145,Monta Ellis,IND,2015-16,0.309,0.285,,,0.285,3.6,3.5,0,81,33.8,4.7,2.5,0.427,0.786,80.0,1
101145,Monta Ellis,IND,2016-17,0.319,0.309,0.285,0.02400000000000002,0.297,3.5,1.8,0,74,27.0,3.2,1.8,0.443,0.727,81.0,2
101150,Lou Williams,LAL,2015-16,0.344,0.34,,,0.34,5.6,4.8,0,67,28.5,2.5,1.6,0.408,0.83,80.0,1
101150,Lou Williams,HOU,2016-17,0.365,0.344,0.34,0.003999999999999948,0.34199999999999997,4.8,5.5,1,81,24.6,3.0,2.0,0.429,0.88,67.0,2
101150,Lou Williams,LAC,2017-18,0.359,0.365,0.344,0.02100000000000002,0.3496666666666666,5.5,6.6,1,79,32.8,5.3,3.0,0.435,0.88,81.0,3
101150,Lou Williams,LAC,2018-19,0.361,0.359,0.365,-0.006000000000000005,0.352,6.6,3.9,0,75,26.6,5.4,2.4,0.425,0.876,79.0,4
101150,Lou Williams,LAC,2019-20,0.352,0.361,0.359,0.0020000000000000018,0.3538,3.9,4.8,0,65,28.7,5.6,2.8,0.418,0.861,75.0,5
101150,Lou Williams,ATL,2020-21,0.399,0.352,0.361,-0.009000000000000008,0.3535,4.8,2.6,0,66,21.6,3.4,1.6,0.41,0.867,65.0,6
101150,Lou Williams,ATL,2021-22,0.363,0.399,0.352,0.04700000000000004,0.36,2.6,1.8,0,56,14.3,1.9,0.8,0.391,0.859,66.0,7
101179,Ronnie Price,PHX,2015-16,0.347,0.284,,,0.284,2.5,3.2,0,62,19.5,2.4,1.1,0.384,0.756,43.0,1
101181,Jose Calderon,NYK,2015-16,0.414,0.415,,,0.415,3.4,2.8,0,72,28.1,4.1,1.2,0.459,0.875,42.0,1
101181,Jose Calderon,ATL,2016-17,0.313,0.414,0.415,-0.0010000000000000009,0.4145,2.8,1.6,0,41,13.1,2.1,1.0,0.41,0.917,72.0,2
101181,Jose Calderon,CLE,2017-18,0.464,0.313,0.414,-0.10099999999999998,0.38066666666666665,1.6,1.7,0,57,16.0,2.1,0.7,0.503,0.8,41.0,3
101181,Jose Calderon,DET,2018-19,0.246,0.464,0.313,0.15100000000000002,0.40149999999999997,1.7,1.2,0,49,12.9,2.3,0.7,0.375,0.818,57.0,4
200746,LaMarcus Aldridge,SAS,2016-17,0.411,0.352,,,0.352,1.5,0.8,0,72,32.4,1.9,1.4,0.477,0.812,71.0,1
200746,LaMarcus Aldridge,SAS,2017-18,0.293,0.411,0.352,0.059,0.38149999999999995,0.8,1.2,0,75,33.4,2.0,1.5,0.51,0.837,72.0,2
200746,LaMarcus Aldridge,SAS,2019-20,0.389,0.293,0.411,-0.118,0.35200000000000004,1.2,3.0,0,53,33.1,2.4,1.4,0.493,0.827,75.0,3
200746,LaMarcus Aldridge,BKN,2020-21,0.388,0.389,0.293,0.09600000000000003,0.36124999999999996,3.0,3.1,0,26,25.9,1.9,1.0,0.473,0.872,53.0,4
200751,Randy Foye,OKC,2015-16,0.3,0.357,,,0.357,5.3,3.1,0,81,20.3,2.0,1.1,0.351,0.824,50.0,1
200751,Randy Foye,BKN,2016-17,0.33,0.3,0.357,-0.056999999999999995,0.3285,3.1,2.9,0,69,18.6,2.0,1.2,0.363,0.857,81.0,2
200752,Rudy Gay,SAC,2015-16,0.344,0.359,,,0.359,3.2,3.1,0,70,34.0,1.7,2.0,0.463,0.78,68.0,1
200752,Rudy Gay,SAC,2016-17,0.372,0.344,0.359,-0.015000000000000013,0.3515,3.1,3.8,0,30,33.8,2.8,2.5,0.455,0.855,70.0,2
200752,Rudy Gay,SAS,2017-18,0.314,0.372,0.344,0.028000000000000025,0.35833333333333334,3.8,2.1,0,57,21.6,1.3,1.4,0.471,0.772,30.0,3
200752,Rudy Gay,SAS,2018-19,0.402,0.314,0.372,-0.057999999999999996,0.34725,2.1,2.7,0,69,26.7,2.6,1.7,0.504,0.816,57.0,4
200752,Rudy Gay,SAS,2019-20,0.336,0.402,0.314,0.08800000000000002,0.35819999999999996,2.7,3.3,0,67,21.8,1.7,1.3,0.446,0.882,69.0,5
200752,Rudy Gay,SAS,2020-21,0.381,0.336,0.402,-0.066,0.3545,3.3,4.4,0,63,21.6,1.4,1.0,0.42,0.804,67.0,6
200752,Rudy Gay,UTA,2021-22,0.345,0.381,0.336,0.044999999999999984,0.35828571428571426,4.4,3.7,0,55,18.9,1.0,0.9,0.414,0.785,63.0,7
200752,Rudy Gay,UTA,2022-23,0.254,0.345,0.381,-0.03600000000000003,0.35662499999999997,3.7,2.3,0,56,14.6,1.0,0.7,0.38,0.857,55.0,8
200755,JJ Redick,LAC,2015-16,0.475,0.437,,,0.437,5.9,5.6,1,75,28.0,1.4,1.0,0.48,0.888,78.0,1
200755,JJ Redick,LAC,2016-17,0.429,0.475,0.437,0.03799999999999998,0.45599999999999996,5.6,6.0,1,78,28.2,1.4,1.3,0.445,0.891,75.0,2
200755,JJ Redick,PHI,2017-18,0.42,0.429,0.475,-0.045999999999999985,0.447,6.0,6.6,1,70,30.2,3.0,1.5,0.46,0.904,78.0,3
200755,JJ Redick,PHI,2018-19,0.397,0.42,0.429,-0.009000000000000008,0.44025,6.6,8.0,1,76,31.3,2.7,1.3,0.44,0.894,70.0,4
200755,JJ Redick,NOP,2019-20,0.453,0.397,0.42,-0.022999999999999965,0.4316,8.0,6.6,1,60,26.3,2.0,1.3,0.453,0.892,76.0,5
200755,JJ Redick,DAL,2020-21,0.371,0.453,0.397,0.055999999999999994,0.43516666666666665,6.6,4.0,0,44,16.4,1.2,0.8,0.397,0.942,60.0,6
200757,Thabo Sefolosha,ATL,2015-16,0.341,0.321,,,0.321,1.5,1.6,0,75,23.4,1.4,0.9,0.507,0.626,52.0,1
200757,Thabo Sefolosha,ATL,2016-17,0.342,0.341,0.321,0.020000000000000018,0.331,1.6,1.9,0,62,25.7,1.7,0.9,0.441,0.733,75.0,2
200757,Thabo Sefolosha,UTA,2017-18,0.381,0.342,0.341,0.0010000000000000009,0.33466666666666667,1.9,2.2,0,38,21.2,0.9,0.8,0.492,0.815,62.0,3
200757,Thabo Sefolosha,UTA,2018-19,0.436,0.381,0.342,0.03899999999999998,0.34625,2.2,1.6,0,50,12.2,0.5,0.5,0.477,0.636,38.0,4
200757,Thabo Sefolosha,HOU,2019-20,0.278,0.436,0.381,0.05499999999999999,0.3642,1.6,1.3,0,41,10.6,0.6,0.4,0.407,0.375,50.0,5
200765,Rajon Rondo,SAC,2015-16,0.365,0.314,,,0.314,1.3,2.4,0,72,35.2,11.7,3.9,0.454,0.58,68.0,1
200765,Rajon Rondo,CHI,2016-17,0.376,0.365,0.314,0.05099999999999999,0.3395,2.4,1.9,0,69,26.7,6.7,2.4,0.408,0.6,72.0,2
200765,Rajon Rondo,NOP,2017-18,0.333,0.376,0.365,0.01100000000000001,0.3516666666666666,1.9,2.3,0,65,26.2,8.2,2.3,0.468,0.543,69.0,3
200765,Rajon Rondo,LAL,2018-19,0.359,0.333,0.376,-0.04299999999999998,0.347,2.3,3.1,0,46,29.8,8.0,2.8,0.405,0.639,65.0,4
200765,Rajon Rondo,LAL,2019-20,0.328,0.359,0.333,0.025999999999999968,0.3494,3.1,2.6,0,48,20.5,5.0,1.9,0.418,0.659,46.0,5
200765,Rajon Rondo,LAC,2020-21,0.404,0.328,0.359,-0.030999999999999972,0.3458333333333334,2.6,2.0,0,45,17.1,4.4,1.8,0.442,0.941,48.0,6
200765,Rajon Rondo,CLE,2021-22,0.352,0.404,0.328,0.07600000000000001,0.35414285714285715,2.0,2.3,0,39,17.9,4.4,1.7,0.386,0.731,45.0,7
200768,Kyle Lowry,TOR,2015-16,0.388,0.338,,,0.338,5.6,7.1,1,77,37.0,6.4,2.9,0.427,0.811,70.0,1
200768,Kyle Lowry,TOR,2016-17,0.412,0.388,0.338,0.04999999999999999,0.363,7.1,7.8,1,60,37.4,7.0,2.9,0.464,0.819,77.0,2
200768,Kyle Lowry,TOR,2017-18,0.399,0.412,0.388,0.023999999999999966,0.3793333333333333,7.8,7.6,1,78,32.2,6.9,2.3,0.427,0.854,60.0,3
200768,Kyle Lowry,TOR,2018-19,0.347,0.399,0.412,-0.012999999999999956,0.38425,7.6,7.0,1,65,34.1,8.7,2.8,0.411,0.83,78.0,4
200768,Kyle Lowry,TOR,2019-20,0.352,0.347,0.399,-0.052000000000000046,0.37679999999999997,7.0,8.0,1,58,36.2,7.5,3.1,0.416,0.857,65.0,5
200768,Kyle Lowry,TOR,2020-21,0.396,0.352,0.347,0.0050000000000000044,0.37266666666666665,8.0,7.2,1,46,34.8,7.3,2.7,0.436,0.875,58.0,6
200768,Kyle Lowry,MIA,2021-22,0.377,0.396,0.352,0.04400000000000004,0.376,7.2,6.1,1,63,33.9,7.5,2.7,0.44,0.851,46.0,7
200768,Kyle Lowry,MIA,2022-23,0.345,0.377,0.396,-0.019000000000000017,0.376125,6.1,5.6,1,55,31.2,5.1,1.9,0.404,0.859,63.0,8
200768,Kyle Lowry,PHI,2023-24,0.392,0.345,0.377,-0.03200000000000003,0.3726666666666667,5.6,4.2,0,60,28.2,4.2,1.4,0.432,0.84,55.0,9
200782,P.J. Tucker,PHX,2015-16,0.33,0.345,,,0.345,3.2,2.5,0,82,31.0,2.2,1.4,0.411,0.746,78.0,1
200782,P.J. Tucker,TOR,2016-17,0.357,0.33,0.345,-0.014999999999999958,0.3375,2.5,2.4,0,81,27.6,1.2,0.8,0.413,0.774,82.0,2
200782,P.J. Tucker,HOU,2017-18,0.371,0.357,0.33,0.02699999999999997,0.34400000000000003,2.4,3.8,0,82,27.8,0.9,0.9,0.39,0.717,81.0,3
200782,P.J. Tucker,HOU,2018-19,0.377,0.371,0.357,0.014000000000000012,0.35075,3.8,4.7,0,82,34.2,1.2,0.8,0.396,0.695,82.0,4
200782,P.J. Tucker,HOU,2019-20,0.358,0.377,0.371,0.006000000000000005,0.356,4.7,4.2,0,72,34.3,1.6,1.0,0.415,0.813,82.0,5
200782,P.J. Tucker,MIL,2020-21,0.336,0.358,0.377,-0.019000000000000017,0.35633333333333334,4.2,2.3,0,52,26.1,1.2,0.8,0.373,0.75,72.0,6
200782,P.J. Tucker,MIA,2021-22,0.415,0.336,0.358,-0.021999999999999964,0.3534285714285715,2.3,2.7,0,71,27.9,2.1,0.9,0.484,0.738,52.0,7
200782,P.J. Tucker,PHI,2022-23,0.393,0.415,0.336,0.07899999999999996,0.361125,2.7,1.9,0,75,25.6,0.8,0.6,0.427,0.826,71.0,8
200794,Paul Millsap,ATL,2015-16,0.319,0.356,,,0.356,3.0,2.9,0,81,32.7,3.3,2.4,0.47,0.757,73.0,1
200794,Paul Millsap,ATL,2016-17,0.311,0.319,0.356,-0.03699999999999998,0.3375,2.9,3.5,0,69,34.0,3.7,2.3,0.442,0.768,81.0,2
200794,Paul Millsap,DEN,2017-18,0.345,0.311,0.319,-0.008000000000000007,0.32866666666666666,3.5,3.0,0,38,30.1,2.8,1.9,0.464,0.696,69.0,3
200794,Paul Millsap,DEN,2018-19,0.365,0.345,0.311,0.033999999999999975,0.33275,3.0,2.3,0,70,27.1,2.0,1.4,0.484,0.727,38.0,4
200794,Paul Millsap,DEN,2019-20,0.435,0.365,0.345,0.020000000000000018,0.3392,2.3,2.4,0,51,24.3,1.6,1.4,0.482,0.816,70.0,5
200794,Paul Millsap,DEN,2020-21,0.343,0.435,0.365,0.07,0.35516666666666663,2.4,2.6,0,56,20.8,1.8,0.9,0.476,0.724,51.0,6
200826,J.J. Barea,DAL,2015-16,0.385,0.323,,,0.323,2.2,3.5,0,74,22.5,4.1,1.5,0.446,0.771,77.0,1
200826,J.J. Barea,DAL,2016-17,0.358,0.385,0.323,0.062,0.354,3.5,4.2,0,35,22.0,5.5,1.8,0.414,0.863,74.0,2
200826,J.J. Barea,DAL,2017-18,0.367,0.358,0.385,-0.027000000000000024,0.35533333333333333,4.2,4.5,0,69,23.2,6.3,2.1,0.439,0.784,35.0,3
200826,J.J. Barea,DAL,2018-19,0.297,0.367,0.358,0.009000000000000008,0.35825,4.5,3.4,0,38,19.8,5.6,1.9,0.418,0.705,69.0,4
200826,J.J. Barea,DAL,2019-20,0.376,0.297,0.367,-0.07,0.346,3.4,2.9,0,29,15.5,3.9,1.3,0.411,0.909,38.0,5
201142,Kevin Durant,OKC,2015-16,0.387,0.403,,,0.403,5.9,6.7,1,72,35.8,5.0,3.5,0.505,0.898,27.0,1
201142,Kevin Durant,GSW,2016-17,0.375,0.387,0.403,-0.016000000000000014,0.395,6.7,5.0,1,62,33.4,4.8,2.2,0.537,0.875,72.0,2
201142,Kevin Durant,GSW,2017-18,0.419,0.375,0.387,-0.01200000000000001,0.38833333333333336,5.0,6.1,1,68,34.2,5.4,3.0,0.516,0.889,62.0,3
201142,Kevin Durant,GSW,2018-19,0.353,0.419,0.375,0.043999999999999984,0.396,6.1,5.0,1,78,34.6,5.9,2.9,0.521,0.885,68.0,4
201142,Kevin Durant,BKN,2020-21,0.45,0.353,0.419,-0.066,0.3874,5.0,5.4,1,35,33.1,5.6,3.4,0.537,0.882,78.0,5
201142,Kevin Durant,BKN,2021-22,0.383,0.45,0.353,0.09700000000000003,0.3978333333333333,5.4,5.5,1,55,37.2,6.4,3.5,0.518,0.91,35.0,6
201142,Kevin Durant,PHX,2022-23,0.404,0.383,0.45,-0.067,0.39571428571428574,5.5,4.9,0,47,35.6,5.0,3.3,0.56,0.919,55.0,7
201142,Kevin Durant,PHX,2023-24,0.413,0.404,0.383,0.02100000000000002,0.39675,4.9,5.4,1,75,37.2,5.0,3.3,0.523,0.856,47.0,8
201143,Al Horford,BOS,2016-17,0.355,0.344,,,0.344,3.1,3.6,0,68,32.3,5.0,1.7,0.473,0.8,82.0,1
201143,Al Horford,BOS,2017-18,0.429,0.355,0.344,0.01100000000000001,0.3495,3.6,3.1,0,72,31.6,4.7,1.8,0.489,0.783,68.0,2
201143,Al Horford,BOS,2018-19,0.36,0.429,0.355,0.07400000000000001,0.37599999999999995,3.1,3.0,0,68,29.0,4.2,1.5,0.535,0.821,72.0,3
201143,Al Horford,PHI,2019-20,0.35,0.36,0.429,-0.069,0.372,3.0,4.2,0,67,30.2,4.0,1.2,0.45,0.763,68.0,4
201143,Al Horford,BOS,2020-21,0.368,0.35,0.36,-0.010000000000000009,0.3676,4.2,5.4,1,28,27.9,3.4,1.0,0.45,0.818,67.0,5
201143,Al Horford,BOS,2021-22,0.336,0.368,0.35,0.018000000000000016,0.36766666666666664,5.4,3.8,0,69,29.1,3.4,0.9,0.467,0.842,28.0,6
201143,Al Horford,BOS,2022-23,0.446,0.336,0.368,-0.03199999999999997,0.3631428571428571,3.8,5.2,1,63,30.5,3.0,0.6,0.476,0.714,69.0,7
201143,Al Horford,BOS,2023-24,0.419,0.446,0.336,0.10999999999999999,0.3735,5.2,4.0,0,65,26.8,2.6,0.7,0.511,0.867,63.0,8
201144,Mike Conley,MEM,2015-16,0.363,0.386,,,0.386,4.0,3.8,0,56,31.4,6.1,1.5,0.422,0.834,70.0,1
201144,Mike Conley,MEM,2016-17,0.408,0.363,0.386,-0.02300000000000002,0.3745,3.8,6.1,1,69,33.2,6.3,2.3,0.46,0.859,56.0,2
201144,Mike Conley,MEM,2017-18,0.312,0.408,0.363,0.044999999999999984,0.38566666666666666,6.1,6.4,1,12,31.1,4.1,1.5,0.381,0.803,69.0,3
201144,Mike Conley,MEM,2018-19,0.364,0.312,0.408,-0.09599999999999997,0.36724999999999997,6.4,6.1,1,70,33.5,6.4,1.9,0.438,0.845,12.0,4
201144,Mike Conley,UTA,2019-20,0.375,0.364,0.312,0.05199999999999999,0.3666,6.1,5.4,1,47,29.0,4.4,2.0,0.409,0.827,70.0,5
201144,Mike Conley,UTA,2020-21,0.412,0.375,0.364,0.01100000000000001,0.36800000000000005,5.4,6.6,1,51,29.4,6.0,1.9,0.444,0.852,47.0,6
201144,Mike Conley,UTA,2021-22,0.408,0.412,0.375,0.03699999999999998,0.3742857142857143,6.6,5.8,1,72,28.6,5.3,1.7,0.435,0.796,51.0,7
201144,Mike Conley,MIN,2022-23,0.385,0.408,0.412,-0.0040000000000000036,0.3785,5.8,5.2,1,67,30.3,6.7,1.5,0.428,0.834,72.0,8
201144,Mike Conley,MIN,2023-24,0.442,0.385,0.408,-0.022999999999999965,0.3792222222222222,5.2,5.3,1,76,28.9,5.9,1.3,0.457,0.911,67.0,9
201145,Jeff Green,LAC,2015-16,0.315,0.332,,,0.332,3.7,2.7,0,80,28.2,1.7,1.2,0.43,0.745,78.0,1
201145,Jeff Green,ORL,2016-17,0.275,0.315,0.332,-0.017000000000000015,0.3235,2.7,2.8,0,69,22.2,1.2,1.1,0.394,0.863,80.0,2
