GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,playerName,TEAM_ID,team,period,minutesRemaining,secondsRemaining,eventType,ACTION_TYPE,SHOT_TYPE,shotZone,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,shotDistance,locationX,locationY,shotAttempted,shotMade,gameDate,HTM,VTM,season,shotClock,defenderDistance,dribbles,touchTime
Shot Chart Detail,22200650,352,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-216,126,1,1,20230115,CHI,GSW,1970,,,,
Shot Chart Detail,22200650,375,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,201,169,1,1,20230115,CHI,GSW,1970,,,,
Shot Chart Detail,22200650,424,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,194,155,1,1,20230115,CHI,GSW,1970,,,,
Shot Chart Detail,22200650,630,202691,Klay Thompson,1610612744,Golden State Warriors,4,4,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,196,153,1,1,20230115,CHI,GSW,1970,,,,
Shot Chart Detail,22200650,652,202691,Klay Thompson,1610612744,Golden State Warriors,4,2,47,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-121,95,1,1,20230115,CHI,GSW,1970,,,,
Shot Chart Detail,22200679,49,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,152,1,1,20230119,BOS,GSW,1970,,,,
Shot Chart Detail,22200679,57,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,57,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,218,146,1,1,20230119,BOS,GSW,1970,,,,
Shot Chart Detail,22200679,113,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,4,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,112,141,1,1,20230119,BOS,GSW,1970,,,,
Shot Chart Detail,22200679,237,202691,Klay Thompson,1610612744,Golden State Warriors,2,6,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,201,172,1,1,20230119,BOS,GSW,1970,,,,
Shot Chart Detail,22200679,279,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-162,222,1,1,20230119,BOS,GSW,1970,,,,
Shot Chart Detail,22200679,316,202691,Klay Thompson,1610612744,Golden State Warriors,2,2,3,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,34,1,1,20230119,BOS,GSW,1970,,,,
Shot Chart Detail,22200679,409,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,49,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,10,1,1,20230119,BOS,GSW,1970,,,,
Shot Chart Detail,22200679,675,202691,Klay Thompson,1610612744,Golden State Warriors,4,1,42,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,8,1,1,20230119,BOS,GSW,1970,,,,
Shot Chart Detail,22200704,67,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,6,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,135,25,1,1,20230122,GSW,BKN,1970,,,,
Shot Chart Detail,22200704,443,202691,Klay Thompson,1610612744,Golden State Warriors,3,4,47,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,58,26,1,1,20230122,GSW,BKN,1970,,,,
Shot Chart Detail,22200704,610,202691,Klay Thompson,1610612744,Golden State Warriors,4,6,57,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,158,121,1,1,20230122,GSW,BKN,1970,,,,
Shot Chart Detail,22200704,618,202691,Klay Thompson,1610612744,Golden State Warriors,4,6,24,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,180,-5,1,1,20230122,GSW,BKN,1970,,,,
Shot Chart Detail,22200726,55,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,39,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,201,185,1,1,20230125,GSW,MEM,1970,,,,
Shot Chart Detail,22200726,59,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,152,79,1,1,20230125,GSW,MEM,1970,,,,
Shot Chart Detail,22200726,110,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,42,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,64,26,1,1,20230125,GSW,MEM,1970,,,,
Shot Chart Detail,22200726,306,202691,Klay Thompson,1610612744,Golden State Warriors,2,2,42,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-36,10,1,1,20230125,GSW,MEM,1970,,,,
Shot Chart Detail,22200726,365,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,175,201,1,1,20230125,GSW,MEM,1970,,,,
Shot Chart Detail,22200726,483,202691,Klay Thompson,1610612744,Golden State Warriors,3,3,38,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,141,221,1,1,20230125,GSW,MEM,1970,,,,
Shot Chart Detail,22200726,642,202691,Klay Thompson,1610612744,Golden State Warriors,4,5,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,152,202,1,1,20230125,GSW,MEM,1970,,,,
Shot Chart Detail,22200726,653,202691,Klay Thompson,1610612744,Golden State Warriors,4,5,5,Made Shot,Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,25,1,1,20230125,GSW,MEM,1970,,,,
Shot Chart Detail,22200726,756,202691,Klay Thompson,1610612744,Golden State Warriors,4,0,14,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-147,231,1,1,20230125,GSW,MEM,1970,,,,
Shot Chart Detail,22200740,20,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,24,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,1,128,1,1,20230127,GSW,TOR,1970,,,,
Shot Chart Detail,22200740,27,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,22,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,27,1,1,20230127,GSW,TOR,1970,,,,
Shot Chart Detail,22200740,62,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,5,Made Shot,Running Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,12,42,1,1,20230127,GSW,TOR,1970,,,,
Shot Chart Detail,22200740,291,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,48,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,116,221,1,1,20230127,GSW,TOR,1970,,,,
Shot Chart Detail,22200740,319,202691,Klay Thompson,1610612744,Golden State Warriors,2,2,31,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,222,38,1,1,20230127,GSW,TOR,1970,,,,
Shot Chart Detail,22200740,362,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,41,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-169,190,1,1,20230127,GSW,TOR,1970,,,,
Shot Chart Detail,22200740,404,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,52,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,34,35,1,1,20230127,GSW,TOR,1970,,,,
Shot Chart Detail,22200740,441,202691,Klay Thompson,1610612744,Golden State Warriors,3,5,16,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,26,1,1,20230127,GSW,TOR,1970,,,,
Shot Chart Detail,22200740,538,202691,Klay Thompson,1610612744,Golden State Warriors,4,10,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-85,247,1,1,20230127,GSW,TOR,1970,,,,
Shot Chart Detail,22200740,595,202691,Klay Thompson,1610612744,Golden State Warriors,4,6,3,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,37,1,1,20230127,GSW,TOR,1970,,,,
Shot Chart Detail,22200740,642,202691,Klay Thompson,1610612744,Golden State Warriors,4,2,1,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,32,1,1,20230127,GSW,TOR,1970,,,,
Shot Chart Detail,22200759,38,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,12,1,1,20230130,OKC,GSW,1970,,,,
Shot Chart Detail,22200759,45,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,7,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,13,1,1,20230130,OKC,GSW,1970,,,,
Shot Chart Detail,22200759,55,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,142,227,1,1,20230130,OKC,GSW,1970,,,,
Shot Chart Detail,22200759,80,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,2,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,20,1,1,20230130,OKC,GSW,1970,,,,
Shot Chart Detail,22200759,241,202691,Klay Thompson,1610612744,Golden State Warriors,2,7,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,218,130,1,1,20230130,OKC,GSW,1970,,,,
Shot Chart Detail,22200759,276,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,233,94,1,1,20230130,OKC,GSW,1970,,,,
Shot Chart Detail,22200759,413,202691,Klay Thompson,1610612744,Golden State Warriors,3,6,25,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,24,1,1,20230130,OKC,GSW,1970,,,,
Shot Chart Detail,22200759,573,202691,Klay Thompson,1610612744,Golden State Warriors,4,8,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,152,1,1,20230130,OKC,GSW,1970,,,,
Shot Chart Detail,22200759,648,202691,Klay Thompson,1610612744,Golden State Warriors,4,1,53,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,153,-16,1,1,20230130,OKC,GSW,1970,,,,
Shot Chart Detail,22200759,651,202691,Klay Thompson,1610612744,Golden State Warriors,4,1,25,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,14,1,1,20230130,OKC,GSW,1970,,,,
Shot Chart Detail,22200774,61,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,219,115,1,1,20230201,MIN,GSW,1970,,,,
Shot Chart Detail,22200774,229,202691,Klay Thompson,1610612744,Golden State Warriors,2,7,19,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,110,162,1,1,20230201,MIN,GSW,1970,,,,
Shot Chart Detail,22200774,407,202691,Klay Thompson,1610612744,Golden State Warriors,3,6,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-165,194,1,1,20230201,MIN,GSW,1970,,,,
Shot Chart Detail,22200800,22,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,9,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,23,1,1,20230204,GSW,DAL,1970,,,,
Shot Chart Detail,22200800,46,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,104,241,1,1,20230204,GSW,DAL,1970,,,,
Shot Chart Detail,22200800,253,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,35,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,37,22,1,1,20230204,GSW,DAL,1970,,,,
Shot Chart Detail,22200800,555,202691,Klay Thompson,1610612744,Golden State Warriors,4,6,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,172,1,1,20230204,GSW,DAL,1970,,,,
Shot Chart Detail,22200814,25,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,91,177,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200814,37,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,39,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-206,148,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200814,46,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,5,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,115,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200814,68,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,37,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-74,172,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200814,89,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,153,216,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200814,111,202691,Klay Thompson,1610612744,Golden State Warriors,1,3,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-121,216,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200814,120,202691,Klay Thompson,1610612744,Golden State Warriors,1,2,53,Made Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,91,243,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200814,242,202691,Klay Thompson,1610612744,Golden State Warriors,2,5,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,214,193,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200814,261,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-59,251,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200814,309,202691,Klay Thompson,1610612744,Golden State Warriors,2,0,8,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-210,136,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200814,319,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-176,196,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200814,325,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,173,179,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200814,540,202691,Klay Thompson,1610612744,Golden State Warriors,4,7,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,176,181,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200814,549,202691,Klay Thompson,1610612744,Golden State Warriors,4,6,37,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-237,80,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200814,566,202691,Klay Thompson,1610612744,Golden State Warriors,4,5,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-216,136,1,1,20230206,GSW,OKC,1970,,,,
Shot Chart Detail,22200830,54,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,40,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-214,146,1,1,20230208,POR,GSW,1970,,,,
Shot Chart Detail,22200830,63,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,161,204,1,1,20230208,POR,GSW,1970,,,,
Shot Chart Detail,22200830,168,202691,Klay Thompson,1610612744,Golden State Warriors,2,11,50,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,153,214,1,1,20230208,POR,GSW,1970,,,,
Shot Chart Detail,22200830,192,202691,Klay Thompson,1610612744,Golden State Warriors,2,9,18,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-145,248,1,1,20230208,POR,GSW,1970,,,,
Shot Chart Detail,22200830,194,202691,Klay Thompson,1610612744,Golden State Warriors,2,8,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,115,253,1,1,20230208,POR,GSW,1970,,,,
Shot Chart Detail,22200830,208,202691,Klay Thompson,1610612744,Golden State Warriors,2,8,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,24,1,1,20230208,POR,GSW,1970,,,,
Shot Chart Detail,22200830,297,202691,Klay Thompson,1610612744,Golden State Warriors,2,2,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-121,222,1,1,20230208,POR,GSW,1970,,,,
Shot Chart Detail,22200830,362,202691,Klay Thompson,1610612744,Golden State Warriors,3,9,23,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,22,1,1,20230208,POR,GSW,1970,,,,
Shot Chart Detail,22200830,365,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,26,1,1,20230208,POR,GSW,1970,,,,
Shot Chart Detail,22200830,443,202691,Klay Thompson,1610612744,Golden State Warriors,3,2,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,7,1,1,20230208,POR,GSW,1970,,,,
Shot Chart Detail,22200830,456,202691,Klay Thompson,1610612744,Golden State Warriors,3,0,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,20,1,1,20230208,POR,GSW,1970,,,,
Shot Chart Detail,22200830,631,202691,Klay Thompson,1610612744,Golden State Warriors,4,0,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,56,286,1,1,20230208,POR,GSW,1970,,,,
Shot Chart Detail,22200853,50,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,3,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,232,99,1,1,20230211,GSW,LAL,1970,,,,
Shot Chart Detail,22200853,102,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,15,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-148,100,1,1,20230211,GSW,LAL,1970,,,,
Shot Chart Detail,22200853,223,202691,Klay Thompson,1610612744,Golden State Warriors,2,8,9,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,218,1,1,20230211,GSW,LAL,1970,,,,
Shot Chart Detail,22200853,265,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,181,117,1,1,20230211,GSW,LAL,1970,,,,
Shot Chart Detail,22200853,458,202691,Klay Thompson,1610612744,Golden State Warriors,3,2,50,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,28,267,1,1,20230211,GSW,LAL,1970,,,,
Shot Chart Detail,22200866,26,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-164,198,1,1,20230213,GSW,WAS,1970,,,,
Shot Chart Detail,22200866,43,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,36,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-203,63,1,1,20230213,GSW,WAS,1970,,,,
Shot Chart Detail,22200866,162,202691,Klay Thompson,1610612744,Golden State Warriors,2,10,15,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,45,34,1,1,20230213,GSW,WAS,1970,,,,
Shot Chart Detail,22200866,170,202691,Klay Thompson,1610612744,Golden State Warriors,2,9,14,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-15,260,1,1,20230213,GSW,WAS,1970,,,,
Shot Chart Detail,22200866,181,202691,Klay Thompson,1610612744,Golden State Warriors,2,8,16,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,20,1,1,20230213,GSW,WAS,1970,,,,
Shot Chart Detail,22200866,272,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,17,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,197,199,1,1,20230213,GSW,WAS,1970,,,,
Shot Chart Detail,22200866,296,202691,Klay Thompson,1610612744,Golden State Warriors,2,0,40,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,14,1,1,20230213,GSW,WAS,1970,,,,
Shot Chart Detail,22200866,386,202691,Klay Thompson,1610612744,Golden State Warriors,3,4,51,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,47,169,1,1,20230213,GSW,WAS,1970,,,,
Shot Chart Detail,22200866,593,202691,Klay Thompson,1610612744,Golden State Warriors,4,3,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,75,256,1,1,20230213,GSW,WAS,1970,,,,
Shot Chart Detail,22200866,597,202691,Klay Thompson,1610612744,Golden State Warriors,4,3,15,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-147,7,1,1,20230213,GSW,WAS,1970,,,,
Shot Chart Detail,22200871,163,202691,Klay Thompson,1610612744,Golden State Warriors,2,11,49,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-10,91,1,1,20230214,LAC,GSW,1970,,,,
Shot Chart Detail,22200871,215,202691,Klay Thompson,1610612744,Golden State Warriors,2,8,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,196,170,1,1,20230214,LAC,GSW,1970,,,,
Shot Chart Detail,22200871,368,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,186,178,1,1,20230214,LAC,GSW,1970,,,,
